"","SeniorCitizen","PartnerYes","DependentsYes","tenure","InternetServiceDSL","InternetServiceFiber.optic","InternetServiceNo","OnlineSecurityNo","OnlineSecurityYes","OnlineBackupYes","DeviceProtectionYes","TechSupportYes","StreamingTVYes","StreamingMoviesYes","ContractMonth.to.month","ContractOne.year","ContractTwo.year","PaperlessBillingYes","PaymentMethodBank.transfer..automatic.","PaymentMethodCredit.card..automatic.","PaymentMethodElectronic.check","PaymentMethodMailed.check","MonthlyCharges","TotalCharges","ChurnYes"
"2950",0,0,0,56,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0.417910447761194,0.37663858758366,0
"2951",0,0,0,4,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0194029850746269,0.00425801984768054,0
"2952",0,1,0,20,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0.456716417910448,0.144893837987538,0
"2953",0,1,1,26,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0199004975124379,0.0548292176321255,0
"2954",0,1,1,20,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0.871641791044776,0.256271636279714,1
"2955",0,0,0,7,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.569154228855721,0.0533060235402723,1
"2956",0,0,0,7,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.752238805970149,0.0711747057465959,1
"2957",0,0,0,51,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0.803482587064677,0.579200323101777,0
"2958",0,0,0,4,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.617412935323383,0.0352411723978768,0
"2959",0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0129353233830846,8.65451188553071e-05,0
"2960",0,1,1,27,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0.82089552238806,0.320188091391646,0
"2961",0,0,0,22,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0.82089552238806,0.239579967689822,1
"2962",0,0,0,12,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.353233830845771,0.0726805908146781,0
"2963",0,1,1,3,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.126865671641791,0.00879875375028848,1
"2964",0,1,1,34,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.073134328358209,0.103663743364874,0
"2965",0,1,0,24,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0.399004975124378,0.153254096468959,0
"2966",0,0,0,51,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.614427860696517,0.487370182321717,1
"2967",1,0,0,14,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.279601990049751,0.0754558042926379,0
"2968",0,1,0,59,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0.950248756218905,0.754956150473113,0
"2969",0,0,0,3,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0.717910447761194,0.028807985229633,0
"2970",0,1,1,65,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0.905970149253731,0.844536118162936,0
"2971",1,0,0,5,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.517412935323383,0.0361297022847911,1
"2972",0,1,1,59,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0.716915422885572,0.597190168474498,0
"2973",0,1,1,72,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0.467661691542289,0.514660743134087,0
"2974",0,1,1,62,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0.814925373134328,0.72288252942534,1
"2975",0,0,0,28,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0.758706467661691,0.304708054465728,1
"2976",0,0,0,3,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0.421890547263682,0.0205515808908377,0
"2977",0,0,1,19,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0582089552238806,0.0485114239556889,0
"2978",0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0124378109452737,8.077544426493e-05,0
"2979",0,0,0,24,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0.67363184079602,0.240981998615278,0
"2980",1,0,0,57,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0.350746268656716,0.348142164781906,0
"2981",0,0,0,72,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0716417910447762,0.213206785137318,0
"2982",0,0,0,67,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0223880597014926,0.162952919455343,0
"2983",0,1,1,52,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.0258706467661692,0.121486268174475,0
"2984",0,1,1,71,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0.712935323383085,0.742943687975998,0
"2985",0,1,0,26,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0771144278606965,0.076765520424648,0
"2986",0,0,0,35,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0.944776119402985,0.449486498961459,0
"2987",0,1,1,55,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.50547263681592,0.441241633971844,0
"2988",0,1,1,33,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.018407960199005,0.0751846295868913,0
"2989",0,1,0,72,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0.909452736318408,0.907160166166628,0
"2990",0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.00945273631840805,4.6157396722784e-05,0
"2991",0,0,0,10,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0.155721393034826,0.0322697899838449,1
"2992",1,1,0,37,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0.713930348258706,0.386908608354489,0
"2993",0,0,0,12,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.156716417910448,0.0488864528040619,0
"2994",0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0213930348258707,0.000184629586891281,0
"2995",0,1,0,62,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0.202487562189055,0.268491807062082,0
"2996",0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0696517412935323,0.000744288022155531,0
"2997",0,0,0,18,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0.421393034825871,0.131265866605123,0
"2998",1,1,0,69,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0.713432835820895,0.706710131548581,1
"2999",0,0,0,2,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.562189054726368,0.0145395799676898,0
"3000",0,1,1,19,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0233830845771145,0.0457131317793676,0
"3001",0,0,0,12,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.658706467661691,0.1200957765982,1
"3002",0,0,0,9,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0213930348258707,0.0188091391645511,0
"3003",0,0,0,27,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0.631343283582089,0.253144472651743,0
"3004",0,0,1,27,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.609452736318408,0.249451880913916,1
"3005",0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0.70547263681592,0.00811793214862681,1
"3006",1,0,0,24,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0203980099502488,0.0509058389106854,0
"3007",1,0,0,14,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.564179104477612,0.117464804984999,1
"3008",1,0,0,32,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.558706467661692,0.260575813524117,1
"3009",0,0,0,11,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0174129353233831,0.022288252942534,0
"3010",0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0671641791044776,0.000715439649203762,0
"3011",1,0,1,38,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.618905472636816,0.362779829217632,0
"3012",0,1,1,9,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0149253731343284,0.0221382414031849,0
"3013",0,1,1,54,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0.471641791044776,0.409404569582276,0
"3014",0,0,0,29,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0.524875621890547,0.237860604661897,0
"3015",1,1,0,44,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0.705970149253731,0.464043387952919,0
"3016",0,1,1,59,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0.681592039800995,0.596261250865451,0
"3017",0,0,0,3,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.36865671641791,0.0204650357719825,1
"3018",0,1,1,18,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0.430348258706468,0.123315255019617,0
"3019",1,0,0,67,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0681592039800995,0.190785829679206,0
"3020",0,1,1,22,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0.367164179104478,0.137000923147934,1
"3021",0,0,1,33,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.157213930348259,0.126373182552504,0
"3022",0,0,0,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0169154228855722,0.0101834756519732,0
"3023",0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0169154228855722,0.00223286406646665,0
"3024",0,1,1,72,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0.710945273631841,0.729344564966536,0
"3025",0,0,1,9,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0213930348258707,0.0190745441957073,0
"3026",0,1,1,67,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0800995024875622,0.192718670666974,0
"3027",0,1,0,16,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.663681592039801,0.156871682437111,1
"3028",0,0,0,8,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0243781094527364,0.013708746826679,0
"3029",0,0,0,5,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0.248756218905473,0.0231017770597738,1
"3030",0,1,1,23,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.299502487562189,0.120972767135934,1
"3031",0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.609950248756219,0.00701015462727903,1
"3032",1,1,0,50,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.525373134328358,0.395343872605585,1
"3033",0,0,0,17,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0119402985074628,0.0404165705054235,0
"3034",0,1,0,68,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0.92089552238806,0.869466882067851,0
"3035",0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.659203980099502,0.00758135241172395,1
"3036",1,1,0,25,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.507960199004975,0.207050542349412,0
"3037",0,0,0,67,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0.309452736318408,0.381092776367413,0
"3038",0,0,0,32,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0208955223880598,0.0794714978075237,0
"3039",1,1,0,67,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0.869154228855721,0.818526425109624,0
"3040",1,1,0,72,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0.459701492537313,0.533383337179783,0
"3041",0,1,0,71,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0.899004975124378,0.885310408492961,1
"3042",0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.314925373134328,0.00358873759519962,0
"3043",0,0,0,46,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.119900497512438,0.157085160396954,1
"3044",1,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.12089552238806,0.00690630048465265,1
"3045",0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.270149253731343,0.00306946688206784,1
"3046",0,1,0,48,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0.471641791044776,0.354933071774752,0
"3047",0,1,0,61,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0.846268656716418,0.75000576967459,0
"3048",0,1,0,32,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0.655721393034826,0.296232402492499,1
"3049",0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.260696517412935,0.00737364412647122,0
"3050",0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0149253731343284,0.00462150934687281,1
"3051",0,0,0,5,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0.668159203980099,0.046976690514655,1
"3052",0,1,1,71,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0.712935323383085,0.72973690283868,0
"3053",0,1,0,37,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.366169154228856,0.232165935841219,0
"3054",0,1,1,65,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0.854228855721393,0.770972767135934,0
"3055",0,0,1,67,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0.87910447761194,0.83382183244865,0
"3056",0,0,1,49,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.566666666666667,0.422282483267944,1
"3057",0,1,1,50,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0.519900497512438,0.40016732056312,0
"3058",0,1,1,25,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0134328358208956,0.0452746365105008,0
"3059",0,0,1,17,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.374129353233831,0.106012000923148,1
"3060",0,1,1,64,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0577114427860697,0.177746365105008,0
"3061",0,1,0,25,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0.197512437810945,0.1098084468036,0
"3062",1,0,0,23,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0.877114427860696,0.284410339256866,1
"3063",1,1,0,24,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0.159203980099502,0.093399492268636,0
"3064",0,0,0,37,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0.813930348258706,0.437543272559428,0
"3065",0,0,0,21,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.501492537313433,0.170136164320332,0
"3066",0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.274129353233831,0.00311562427879068,0
"3067",0,0,0,10,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.572139303482587,0.0875259635356566,0
"3068",0,0,0,6,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0.658208955223881,0.0620297715208862,1
"3069",0,1,0,51,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0.777611940298507,0.5645338102931,0
"3070",0,0,0,10,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0228855721393035,0.0194495730440803,0
"3071",0,0,0,6,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0.325373134328358,0.0333256404338795,0
"3072",0,1,1,47,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0.718905472636816,0.496140087699054,0
"3073",0,1,1,61,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0.608457711442786,0.55409069928456,0
"3074",0,0,0,52,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0.402985074626866,0.348459496884376,0
"3075",0,1,1,35,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0.409950248756219,0.244414954996538,0
"3076",0,1,0,71,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0.870149253731343,0.860068082160166,0
"3077",0,0,0,6,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0.378109452736318,0.0427302100161551,1
"3078",0,1,0,45,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0.348756218905473,0.262802907915994,0
"3079",1,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.669651741293532,0.019461112393261,1
"3080",0,0,0,4,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0.501492537313433,0.0279771520886222,1
"3081",0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0601990049751244,0.00226748211400874,0
"3082",0,0,0,4,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.593034825870647,0.0323563351027002,1
"3083",0,0,0,51,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.414427860696517,0.349042234018001,0
"3084",0,1,1,60,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0567164179104478,0.171659358412186,0
"3085",0,0,0,9,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.018905472636816,0.0167205169628433,0
"3086",0,0,0,3,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0.866666666666667,0.03513154858066,1
"3087",0,0,0,17,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0.770149253731343,0.187075928917609,0
"3088",0,0,0,8,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0.684577114427861,0.0857719824601892,1
"3089",0,1,1,46,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0.624378109452736,0.441674359566121,0
"3090",0,0,0,68,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0.638805970149254,0.649411493191784,0
"3091",0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.350746268656716,0.00400415416570502,1
"3092",0,1,0,4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0223880597014926,0.00695245788137549,0
"3093",0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0681592039800995,0.000726978998384458,1
"3094",0,0,1,28,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0.359701492537313,0.172836372028618,0
"3095",0,0,0,39,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0.401492537313433,0.254523424878837,0
"3096",0,0,0,11,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0.662189054726368,0.100386568197554,0
"3097",0,1,0,71,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0.429353233830846,0.495216939764597,0
"3098",0,0,1,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0213930348258707,0.0027809831525502,0
"3099",1,1,0,30,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0.610945273631841,0.2707535195015,1
"3100",0,0,0,17,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.018905472636816,0.0386395107315947,0
"3101",0,1,0,55,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0.758208955223881,0.583233325640434,0
"3102",0,0,0,58,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0.612437810945273,0.520199630740826,0
"3103",0,0,0,5,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.35771144278607,0.0334006462035541,1
"3104",1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0119402985074628,7.5005769674553e-05,1
"3105",1,0,0,9,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.555223880597015,0.0761193168705285,0
"3106",0,0,0,26,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.307462686567164,0.140606969766905,0
"3107",0,0,0,50,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0114427860696518,0.115987768289868,0
"3108",0,1,0,72,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0.949253731343284,0.942066697438265,0
"3109",0,0,1,43,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0.873134328358209,0.520828525271175,0
"3110",0,0,0,56,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0766169154228856,0.164464574198015,0
"3111",0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.00845771144278609,3.4618047542088e-05,0
"3112",0,1,1,72,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0.84726368159204,0.848586429725363,1
"3113",0,1,0,72,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0.818905472636816,0.843099469189938,0
"3114",0,1,0,36,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0.767661691542289,0.398730671590122,0
"3115",0,0,0,5,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0.566169154228856,0.0431398569120702,0
"3116",0,0,0,13,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0.658706467661691,0.119986152780983,1
"3117",1,0,0,44,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0.70547263681592,0.45833717978306,0
"3118",1,1,1,70,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0.892039800995025,0.860495038079852,0
"3119",0,0,0,44,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0124378109452737,0.0942418647588276,0
"3120",1,1,0,32,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.67363184079602,0.301153934918071,1
"3121",0,1,0,69,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0666666666666667,0.196117009000692,0
"3122",1,0,0,16,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0.409452736318408,0.115981998615278,1
"3123",1,1,1,68,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0124378109452737,0.135558504500346,0
"3124",0,0,0,16,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.514427860696517,0.136937456727441,0
"3125",0,1,1,68,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0.642786069651741,0.664395338102931,0
"3126",0,0,0,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.00746268656716419,0.00693514885760442,0
"3127",0,1,1,26,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0.204975124378109,0.116126240480037,0
"3128",0,0,0,29,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.122885572139303,0.0966478190630048,1
"3129",0,0,1,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0208955223880598,0.0119086083544888,0
"3130",0,1,0,70,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0.763681592039801,0.759762289406877,0
"3131",0,1,0,24,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0.558706467661692,0.195488114470344,0
"3132",1,1,0,72,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0.599004975124378,0.653525271174706,0
"3133",0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.55771144278607,0.00640433879529194,0
"3134",0,1,0,70,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0.32636815920398,0.417303254096469,0
"3135",0,1,1,36,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.00945273631840805,0.0789406877452112,0
"3136",1,0,0,38,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0.808955223880597,0.428738749134549,1
"3137",0,0,0,17,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.514925373134328,0.12989845372721,1
"3138",0,1,1,41,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0.903980099502487,0.511822063235634,0
"3139",0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.269154228855721,0.00305792753288714,1
"3140",0,0,0,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.115422885572139,0.0065543503346411,1
"3141",0,0,0,14,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.57910447761194,0.126788599123009,0
"3142",1,0,0,2,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0.764676616915423,0.0186302792522502,1
"3143",0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0154228855721393,0.000115393491807076,1
"3144",0,1,1,13,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0.542786069651741,0.105152319409185,0
"3145",0,0,0,6,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.00696517412935327,0.0105411954765751,0
"3146",0,0,0,4,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.581094527363184,0.0363258712208631,1
"3147",0,1,1,5,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0.804975124378109,0.0514943457189014,1
"3148",0,1,0,15,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0.830845771144279,0.190468497576737,0
"3149",0,0,0,47,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.569154228855721,0.406912070159243,0
"3150",0,0,0,8,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0.456218905472637,0.0559946918993769,0
"3151",0,0,0,17,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.0736318407960199,0.048626817447496,0
"3152",0,1,1,15,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.565671641791045,0.13071197784445,0
"3153",0,0,0,26,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0.772139303482587,0.283469882298638,0
"3154",0,0,0,23,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.359701492537313,0.141985921994,0
"3155",1,0,0,4,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.54228855721393,0.0344968843757212,0
